city,name,stars,total_reviews,avg_stars
Tampa,"Palm Restaurant",4,56,4
Tampa,"Sushi Yaki",3.5,56,3.5
Tampa,"Tacos 4G",4,56,4
Tampa,"Maikel's Kitchen",3,56,3
Tampa,"Szechuan House",3.5,56,3.5
Tampa,"Cephas' Hot Shop",4,56,4
Tampa,"Sunova Beach",3.5,56,3.5
Tampa,"Stadium Cafe",4,56,4
Tampa,"Maestro's at the Straz Center",3.5,56,3.5
Tampa,"Curry In Hurry",4,56,4
Tampa,"Casa Mexicana",3,56,3
Tampa,"MacKenzies Sports Tavern",3.5,56,3.5
Tampa,"La Teresita Grocery",4.5,56,4.5
Tampa,"Cafe Kili",4.5,56,4.5
Tampa,"Publix Super Markets",4,56,4
Tampa,"Fusion at Flambé",3,56,3
Tampa,"Jay's New York Style Pizza",2.5,56,2.5
Tampa,Estela's,2,54,2
Tampa,"Big Bamboo Bayside",4,54,4
Tampa,"Wok on By",3.5,54,3.5
Tampa,"D & D Delights",4.5,54,4.5
Tampa,"illy Caffè",2.5,54,2.5
Tampa,Giordano's,3.5,54,3.5
Tampa,"Al's Finger Licking Good Soul Food",4.5,54,4.5
Tampa,"China Latina",3,54,3
Tampa,"Candor Grille",5,54,5
Tampa,"The Fox Jazz Cafe",2.5,54,2.5
Tampa,"Kreyol Delight",4.5,54,4.5
Tampa,"Duckweed Urban Grocery",3.5,54,3.5
Tampa,"The Grille At Westchase",3,54,3
Tampa,"Sacred Grounds",3.5,54,3.5
Tampa,"Nature's Table",3.5,54,3.5
Tampa,"Bobalouie's Grille & Sports Garden",3.5,54,3.5
Tampa,Hardee's,2.5,54,2.5
Tampa,KFC,1.5,54,1.5
Tampa,"Inside the Box",4,54,4
Tampa,"Far East Chinese Restaurant",4.5,54,4.5
Tampa,"Julian Restaurant",4.5,54,4.5
Tampa,"La Giraldilla",3,54,3
Tampa,"Green Gators Bar & Grill",1.5,54,1.5
Tampa,"New Far East Chinese Rest",4,52,4
Tampa,"Martin's BBQ",3.5,52,3.5
Tampa,"La Giraldilla Hanley Inc",3,52,3
Tampa,"River's Edge",3.5,52,3.5
Tampa,"Asados Al Carbon",3,52,3
Tampa,"Mandy's Restaurant",4.5,52,4.5
Tampa,"Royal Tea Room & Gift Shoppe",4.5,52,4.5
Tampa,"Pita's Republic",4,52,4
Tampa,"The Twisted Iron",4.5,52,4.5
Tampa,Atithi,4.5,52,4.5
Tampa,"Uncle Rodney's Rib House",4,52,4
Tampa,"Little Greek Fresh Grill - Westshore",3,52,3
Tampa,"Mr Empanada",3.5,52,3.5
Tampa,"China Dragon",3,52,3
Tampa,Pholicious,3,52,3
Tampa,"Waffle House",4,52,4
Tampa,"La Fiebre Del Sabor Criollo",4.5,52,4.5
Tampa,"Mi Pueblito",4,52,4
Tampa,"Tnt burger",4.5,52,4.5
Tampa,McDonald's,1,52,1
Tampa,"K&D Crustaceans",3.5,52,3.5
Tampa,"Mambos Cafe",4,52,4
Tampa,"The Penthouse Club - Tampa",3.5,52,3.5
Tampa,"Pannarano Pizza",3.5,52,3.5
Tampa,"Apna Kabab House",3.5,50,3.5
Tampa,"Pizza Pazza",3,50,3
Tampa,Wendy's,3,50,3
Tampa,"Potbelly Sandwich Shop",3,50,3
Tampa,"Bollywood Cafe",3,50,3
Tampa,"Wings Gone Wild USA",3,50,3
Tampa,"New York Kitchen & Lounge",3.5,50,3.5
Tampa,"China Moon",3.5,50,3.5
Tampa,"Total Taco",4,50,4
Tampa,"Jai Ho Pure Veg",3,50,3
Tampa,"3 Brothers Halal Food Truck",4,50,4
Tampa,"Taqueria Monterrey",3.5,50,3.5
Tampa,"Smokin' Oaks Barbeque",4,50,4
Tampa,"German Bistro",4,50,4
Tampa,"Cici's Pizza",2.5,50,2.5
Tampa,"Triana Caribbean Cuisine",4,50,4
Tampa,"Taiga Club",3.5,50,3.5
Tampa,"Milkin It",4.5,50,4.5
Tampa,"La Ideal Sandwich Shop",4,50,4
Tampa,"Grass Root",3.5,50,3.5
Tampa,"Soho Tavern",3.5,50,3.5
Tampa,"Platts Pizza Pub",2.5,50,2.5
Tampa,"Mobile Munchiez",4.5,50,4.5
Tampa,"Amaretto Ristorante",5,50,5
Tampa,"McAlister's Deli",3.5,50,3.5
Tampa,"Stump's Supper Club & Howl At the Moon",3,50,3
Tampa,"Evos Feel Great Food",3.5,50,3.5
Tampa,"Nazca Bar & Grill",4,50,4
Tampa,"Restaurante Mexicano La Cascada",3.5,48,3.5
Tampa,"Mozzarella Bar",4.5,48,4.5
Tampa,"The Wine Studio",4.5,48,4.5
Tampa,"Alfred's New Orleans Cafe",4,48,4
Tampa,"BGR - The Burger Joint",3.5,48,3.5
Tampa,"Asher Amens African Cafe",3,48,3
Tampa,"Fat Beet Farm",5,48,5
Tampa,"Brown Bag Deli",3.5,48,3.5
Tampa,"Espresso Yourself Coffee Shop",5,48,5
Tampa,"BT In a Box",3.5,48,3.5
Tampa,"Castillo's Cafe & Catering Company",4.5,48,4.5
Tampa,"Willa’s Provisions",4,48,4
Tampa,Noi,3.5,48,3.5
Tampa,"Louis Pappas Fresh Greek",2.5,48,2.5
Tampa,"Wiseguy's New York Pies",3.5,48,3.5
Tampa,"Honey Baked Ham Company",3.5,48,3.5
Tampa,"Riddle on the Griddle",4.5,48,4.5
Tampa,"The James Joyce Irish Pub",3.5,48,3.5
Tampa,"Scooters Saloon",3,48,3
Tampa,Lenos,4.5,48,4.5
Tampa,"Tao Asian Fusion",4,48,4
Tampa,"Centre Club - Tampa",4,48,4
Tampa,"Tropical Smoothie Cafe",4,48,4
Tampa,"D & D Gourmet Deli",3,48,3
Tampa,"Shawarma Asham",4.5,48,4.5
Tampa,"La Cubanita Cafe",3.5,48,3.5
Tampa,"Boston Market",3.5,48,3.5
Tampa,"Naviera Coffee Mills",4,48,4
Tampa,Flatbreads,2.5,48,2.5
Tampa,"Alan's Pizza",4.5,46,4.5
Tampa,"Jimmy John's",4,46,4
Tampa,"Halal Food Truck Hamada Maqluba",4.5,46,4.5
Tampa,"Roman Forum",4,46,4
Tampa,"Girl & A Grill",4.5,46,4.5
Tampa,"Gandolfo's New York Deli",2.5,46,2.5
Tampa,"Rincon Guatemalteco",4.5,46,4.5
Tampa,"The Paleta Bar",5,46,5
Tampa,"The Dubliner North",3,46,3
Tampa,"Tampa Bay Food Tours",5,46,5
Tampa,"Gondolier Italian Restaurant & Pizza",3,46,3
Tampa,China,3,46,3
Tampa,"Secret Garden",4.5,46,4.5
Tampa,"Mmm BAP",4.5,46,4.5
Tampa,"No 1 China Buffet",2,46,2
Tampa,"Da Giuseppe Trattoria",3.5,46,3.5
Tampa,"Keson Thai Restaurant",5,46,5
Tampa,"Red Elephant Pizza",2.5,46,2.5
Tampa,"The Dog Saloon",4.5,46,4.5
Tampa,"Salem Gyro & Submarine",3,46,3
Tampa,"Main Course Restaurant and Lounge",2.5,46,2.5
Tampa,"Our Houz Soul Cafe",4,46,4
Tampa,"China King",4.5,46,4.5
Tampa,"The Hideaway Downtown",3,46,3
Tampa,"Nice Shaved Ice Cafe",4,44,4
Tampa,"Tia's Tex Mex",3,44,3
Tampa,"CDB's Southside",3.5,44,3.5
Tampa,"Cafe Japon",3.5,44,3.5
Tampa,"Smokin' Pig BBQ",4.5,44,4.5
Tampa,"Jalapeno Mexican Grill",3.5,44,3.5
Tampa,"Buddy Brew Coffee - Park Tower",4,44,4
Tampa,"Rigatoni Tuscan Oven",2.5,44,2.5
Tampa,"World of Coffees and Tea",2,44,2
Tampa,"Hip Hop Crab",2.5,44,2.5
Tampa,"Alvarez Authentic Latin Food 2",4.5,44,4.5
Tampa,"Arepa Express",4.5,44,4.5
Tampa,"The Olympic Cafe",4,44,4
Tampa,"Tampa Luv",4,44,4
Tampa,"Blind Tiger Cafe - Westshore Plaza",4,44,4
Tampa,"Twinz Big City Hot Dogs",4,44,4
Tampa,"Top China",4,44,4
Tampa,"Taaza Mart",3.5,44,3.5
Tampa,"Poké Fish - Soho",5,44,5
Tampa,"Dragon Express",4,44,4
Tampa,"Raaga Indian Kitchen &Bar",4,44,4
Tampa,"Martha's Place",3.5,44,3.5
Tampa,BubbaQue's,3.5,44,3.5
Tampa,"Marios Trattoria And Bar",4,44,4
Tampa,"Taqueria La Mexicana",4,44,4
Tampa,"Nuevo Cafe",3.5,44,3.5
Tampa,"La Fuente Real Mexican Restaurant",2.5,42,2.5
Tampa,"Mi Bello Ecuador Restaurante",3.5,42,3.5
Tampa,"Fresh Market of Hyde Park",5,42,5
Tampa,"Dairy Queen",3.5,42,3.5
Tampa,"Godavari - Tampa",4,42,4
Tampa,"Amore's Fresh Slice Pizzeria",3,42,3
Tampa,"New Leaf Cafe",4.5,42,4.5
Tampa,"Bailey's Restaurant",4.5,42,4.5
Tampa,"Corner Club",4.5,42,4.5
Tampa,"ABC Pizza",3,42,3
Tampa,Kipos,2.5,42,2.5
Tampa,"Greenroots Cafe",4,42,4
Tampa,"Popeyes Louisiana Kitchen",2.5,42,2.5
Tampa,"Tap City Tavern",2.5,42,2.5
Tampa,"Primo's Deli Cafe",3.5,42,3.5
Tampa,"Jin China",2.5,42,2.5
Tampa,"The Loading Dock",2.5,42,2.5
Tampa,"Cally's Sticky Bones BBQ",4.5,42,4.5
Tampa,"Twisted Turtle Bar And Grill",3.5,42,3.5
Tampa,"Eataly Pizza & Grill",2.5,42,2.5
Tampa,"Anderson Road Cafe",4,42,4
Tampa,"Boston Market",4,42,4
Tampa,"A&W Restaurant",1.5,42,1.5
Tampa,"Urban Cantina",3.5,42,3.5
Tampa,Frankies,3,42,3
Tampa,"Wall St Pizza",4,42,4
Tampa,"Red Dog Bar & Grill",3.5,42,3.5
Tampa,"Sami's Bakery",4,42,4
Tampa,"Pita's Republic",3,42,3
Tampa,"Domino's Pizza",3.5,42,3.5
Tampa,"Maikel Bakery",2.5,42,2.5
Tampa,"The Brisket Shoppe",5,40,5
Tampa,"The Franklin",3.5,40,3.5
Tampa,"Bar-B-Que King",4,40,4
Tampa,"Mana Mana Fresh Falafel & Grill",3.5,40,3.5
Tampa,"Desi Flavors - Tampa",5,40,5
Tampa,"Mama's Southern Soulfood Restaurant",4,40,4
Tampa,Subway,1.5,40,1.5
Tampa,"Sarku Japan",3.5,40,3.5
Tampa,"The Yard Milkshake Bar",3,40,3
Tampa,"Bayscape at Heritage Isles",4,40,4
Tampa,"Ginos Pizza & Brew",3,40,3
Tampa,"Fried Rice King",3.5,40,3.5
Tampa,"Banh Mi Ba Nhan",4,40,4
Tampa,"Burger Culture",3,40,3
Tampa,"Pizzazzone Brick Oven Pizzeria",4.5,40,4.5
Tampa,Churroman,4,40,4
Tampa,"Chismis & co",4.5,40,4.5
Tampa,"En Mi Viejo San Juan",4.5,40,4.5
Tampa,"Barley's Billiards & Grille",4,40,4
Tampa,"Happi Wok",3.5,40,3.5
Tampa,"Open Cafe",4.5,40,4.5
Tampa,"Famous Greek Salads of Florida",3.5,40,3.5
Tampa,"Naked Farmer",4.5,40,4.5
Tampa,"China Dragon",4,40,4
Tampa,"Omi's Grill",4,40,4
Tampa,"Satkar Indian Cuisine",4,40,4
Tampa,"Tony's Restaurant",3.5,40,3.5
Tampa,"The Bread Basket Deli",4.5,40,4.5
Tampa,"Tahitian Inn Coffee Shop & Restaurant",3.5,40,3.5
Tampa,"Paula's Gluten-Free",5,40,5
Tampa,"Bellas Cafe",2,40,2
Tampa,"Taco de Oro",4.5,40,4.5
Tampa,"Cali Burger",2.5,40,2.5
Tampa,"Tony's Ybor Restaurant",4,40,4
Tampa,"Johnson's 40th St Seafood House",4,40,4
Tampa,"Buddy Brew Coffee",4.5,40,4.5
Tampa,"Nara Hibachi",3.5,40,3.5
Tampa,"Café Martí",3.5,40,3.5
Tampa,"Pollo Garden",4.5,40,4.5
Tampa,"Serengeti Overlook Restuarant",3,40,3
Tampa,Brewburgers,2.5,40,2.5
Tampa,"Carmelle Cuisine Haitian Restaurant",4.5,38,4.5
Tampa,"Papa John's Pizza",4,38,4
Tampa,"China Garden",3,38,3
Tampa,"Asian Kitchen",4.5,38,4.5
Tampa,"Golden Paan Shop",4,38,4
Tampa,"Ybor Beverage Company",5,38,5
Tampa,"Onur Food Market",5,38,5
Tampa,"Bin 27 Bistro",3.5,38,3.5
Tampa,"Los Gorditos Food Truck",3,38,3
Tampa,"Sofry Chicken",3,38,3
Tampa,"Pattinis Bistro & Skate",3,38,3
Tampa,"Lotus Express",2,38,2
Tampa,Taco+BBQ,4.5,38,4.5
Tampa,"Grand China",3.5,38,3.5
Tampa,Subway,3.5,38,3.5
Tampa,"Taco Rey",3,38,3
Tampa,"Sushi Tsu Japanese Steakhouse & Sushi Bar",3.5,38,3.5
Tampa,"Los Comales",4.5,38,4.5
Tampa,"Nordstrom Cafe Bistro",4,38,4
Tampa,"Hoosiers Grille",3.5,38,3.5
Tampa,"Max & Chz",2.5,38,2.5
Tampa,"Gangnam Style Restaurant Tampa",5,38,5
Tampa,"China One",2.5,38,2.5
Tampa,"Palm Riverside Pizzeria & Grill",4,38,4
Tampa,"Little Greek Restaurant",2.5,38,2.5
Tampa,"Biagio's Pizza and Pasta",2,38,2
Tampa,"Take A Break Cafe",3.5,38,3.5
Tampa,"Tampa Palms Golf & Country Club",3,38,3
Tampa,"Natural Market",4,38,4
Tampa,KFC,1,38,1
Tampa,"Empire NY Pizza",1.5,36,1.5
Tampa,"Dairy Queen Grill & Chill",3,36,3
Tampa,"Regina Margherita",4,36,4
Tampa,"Pita Republic",3.5,36,3.5
Tampa,"Acapulco Tropical",4,36,4
Tampa,"Pizza Hut",3,36,3
Tampa,"Reo Street Cafe",4.5,36,4.5
Tampa,Leah's,4,36,4
Tampa,"Mity Nice Cafe",3.5,36,3.5
Tampa,"Brandon Italian Express",1.5,36,1.5
Tampa,"Kingsford Fire Grille",2.5,36,2.5
Tampa,"Forest Hills Brick Oven Pizza",4,36,4
Tampa,"Pedro & Cary Cuban Cafe",4.5,36,4.5
Tampa,"Old Man Brown Backyard BBQ",1.5,36,1.5
Tampa,"Golden Krust Caribbean Restaurant",3,36,3
Tampa,Gilligan's,2.5,36,2.5
Tampa,"Taste of Jerusalem",4.5,36,4.5
Tampa,"NoHo Junction",4,36,4
Tampa,"Demmi's Market On 7th",4.5,36,4.5
Tampa,"El Rey De Oros",4,36,4
Tampa,"Sunday's Fine Dining",3.5,36,3.5
Tampa,"Pane Rustica Due",4.5,36,4.5
Tampa,"Apna Bazar",3,36,3
Tampa,"SOHO Juice Company",4.5,36,4.5
Tampa,"Oh Yeah Creamery",4.5,34,4.5
Tampa,"El Manjar",4,34,4
Tampa,"Driftlight Lounge",4,34,4
Tampa,"Ashley Street Grill",3,34,3
Tampa,"Tacos El Borracho",4,34,4
Tampa,"The Tutored Chef",4.5,34,4.5
Tampa,"Second Line Cafe",3.5,34,3.5
Tampa,"Chifa Gino's",4,34,4
Tampa,"New China King",4,34,4
Tampa,"Cafe Perera",4.5,34,4.5
Tampa,"The Bean Bar",4,34,4
Tampa,Mangomix,5,34,5
Tampa,"I Don't Care Bar & Grill",3.5,34,3.5
Tampa,"Firestick Grill",3.5,34,3.5
Tampa,"The Green Iguana Bar & Grill",2.5,34,2.5
Tampa,"Black Radish Grocer",5,34,5
Tampa,"H2 Kitchen + Pizzeria",4.5,34,4.5
Tampa,"Smoke Barbeque and Grill",3,34,3
Tampa,"SOHO Juice - Tampa",3.5,34,3.5
Tampa,"Fit Bowl",5,34,5
Tampa,"LaLa's Gyros",3,34,3
Tampa,"Backyard Grill and Patio",4,34,4
Tampa,Arby's,4,34,4
Tampa,"Crystal's Fast & Best",4,34,4
Tampa,"Westchase BBQ",2,34,2
Tampa,"Nature's Cafe & Pantry",4.5,34,4.5
Tampa,"B's Island Kitchen",4.5,34,4.5
Tampa,"Sa Ri One Kitchen",4.5,34,4.5
Tampa,"Ranchero Tacos",5,34,5
Tampa,"Lanna's Entree's",4,34,4
Tampa,"Mi Pueblo Cafeteria",3.5,34,3.5
Tampa,"Pearly's Beach Eats",4.5,34,4.5
Tampa,"Diamond Dominican Beauty Salon",4,34,4
Tampa,"Lonni's Sandwiches",3.5,34,3.5
Tampa,"Hector's Mexican Food",4,34,4
Tampa,"Dragon Fire Grill",3,34,3
Tampa,"Juice Factory",4.5,34,4.5
Tampa,"Chicago Street Pizza",2,32,2
Tampa,"Austin Center Cafe",4.5,32,4.5
Tampa,"Abu Omar Halal",4,32,4
Tampa,"Moon Frog Arepas",5,32,5
Tampa,"Don Pancho",4.5,32,4.5
Tampa,"813 Salad And Seafood",3.5,32,3.5
Tampa,"Gio's Cuban Cafe",3,32,3
Tampa,"Dominick's Meat and Deli",3,32,3
Tampa,"Tate Brothers Pizza",4.5,32,4.5
Tampa,"Chamo bites",4,32,4
Tampa,"Irie Bay Cafe",3.5,32,3.5
Tampa,"Wong Fu",3,32,3
Tampa,"Ginja Bay Cafe",4,32,4
Tampa,"Oasis Bakery & Middle Eastern Foods",4.5,32,4.5
Tampa,"Tropical Cuisine",4,32,4
Tampa,"Jalapeno Mexican Grill",4,32,4
Tampa,"Esther's Cafe",4.5,32,4.5
Tampa,"Nubia Philly Steak & Pizza",3.5,32,3.5
Tampa,"Fresh N Fun",3.5,32,3.5
Tampa,"Biryani Bowl -Tampa",3,32,3
Tampa,"MrBeast Burger",2.5,32,2.5
Tampa,"Crazy Cajun",3.5,32,3.5
Tampa,"Slap Yo Mama",4,32,4
Tampa,"Frutas Frescas",3.5,32,3.5
Tampa,"Tu Sabor Bakery & Cafe",3.5,30,3.5
Tampa,"Chikos Pizza",3.5,30,3.5
Tampa,"Blue Moon Pizza & Gyro",4,30,4
Tampa,"Ybor City Vegan Deli",4.5,30,4.5
Tampa,Kebablicious,4.5,30,4.5
Tampa,"Sabor Paisa Restaurant",4,30,4
Tampa,"North Star Eatery",3,30,3
Tampa,"Romano's Macaroni Grill",2,30,2
Tampa,"Brooklyn Express",1.5,30,1.5
Tampa,"Pacific Coast Latin Seafood & Cantina",3,30,3
Tampa,Circles,4,30,4
Tampa,"Liquid Provisions",3,30,3
Tampa,"Wasa Asian Cuisine Restaurant",3,30,3
Tampa,"LongHorn Steakhouse",2.5,30,2.5
Tampa,"Hemingway’s Cuban Kitchen",3.5,30,3.5
Tampa,"Pepe's Latin Cafe",3.5,30,3.5
Tampa,"Seabreeze Trolley Cafe",4.5,30,4.5
Tampa,"Viitals Specialty Bakery & Lifestyle Cafe",3.5,30,3.5
Tampa,"Bento Asian Kitchen",3,30,3
Tampa,"Gold Ring Cafe",4,30,4
Tampa,"Tfk african restaurant",3.5,30,3.5
Tampa,"Baton Roux",4.5,30,4.5
Tampa,"Skyye Bar and Grille",3.5,30,3.5
Tampa,"Cafe European",4.5,30,4.5
Tampa,"Entre Fuegos Red Tacos",4,30,4
Tampa,"IKEA Restaurant",4.5,30,4.5
Tampa,"Generation Food Court Tampa",3.5,30,3.5
Tampa,"Taqueria La Costena",2.5,30,2.5
Tampa,"Crispy's Pizza and Wings",3,30,3
Tampa,"Carlo's Sandwich Shop",5,30,5
Tampa,"Machismo Burrito Bar",3.5,30,3.5
Tampa,"Yummy Noodle House",3,30,3
Tampa,Evos,3,30,3
Tampa,"Floridan Lounge",4.5,30,4.5
Tampa,"Hong Kong Restaurant",3.5,30,3.5
Tampa,"Ybor City Food Tours",4.5,30,4.5
Tampa,"El Zarape Mexican Restaurant",4,30,4
Tampa,"Hoagie Heaven",4,30,4
Tampa,"Casa 21",2.5,30,2.5
Tampa,"The Cruising Smoothie",3.5,30,3.5
Tampa,"First Watch",3.5,30,3.5
Tampa,"Old Manhattan Pizza",2.5,30,2.5
Tampa,"Aladin's Grill",5,30,5
Tampa,"Blue Island Grill and Lounge",4.5,30,4.5
Tampa,"Central Park Restaurant",4,30,4
Tampa,"China Pearl Super Buffet",1.5,30,1.5
Tampa,"La Oriental Bakery",3.5,30,3.5
Tampa,"Hong Kong",3.5,30,3.5
Tampa,Subway,3,28,3
Tampa,"The Humble Butternut",5,28,5
Tampa,"Five Guys Famous Burgers & Fries",4,28,4
Tampa,"Marty's Cafe",3,28,3
Tampa,"Williamsburg Cucina Caffe' e Bottega",5,28,5
Tampa,"Five Guys Burgers and Fries",3.5,28,3.5
Tampa,"Huracan Supermarket",4,28,4
Tampa,"China Gate Take Out Restaurant",2.5,28,2.5
Tampa,"India Gate",4,28,4
Tampa,"Taco Holic",3.5,28,3.5
Tampa,"Crown Colony House",3.5,28,3.5
Tampa,"El Jefe's Cafe Tostada",4.5,28,4.5
Tampa,"Streetcar Charlie's Bar & Grille",3,28,3
Tampa,"Sushi Hayashi",3.5,28,3.5
Tampa,"La Fritanga de Toñita",3,28,3
Tampa,"El Churrascaso Grill",4,28,4
Tampa,"Frappe Xscape",4,28,4
Tampa,"Casa Jimenez Wines & Tapas",5,28,5
Tampa,"La Guaguita - CLOSED",4.5,28,4.5
Tampa,"Mr Mango Tampa",4.5,28,4.5
Tampa,"Papito's Cuban Cafe & Bar",3,28,3
Tampa,"Asian Cuisine",2.5,28,2.5
Tampa,"Jason's Deli Carrollwood",3.5,28,3.5
Tampa,"Tampa Greek Festival",4.5,28,4.5
Tampa,"Fresh Mouth",3.5,28,3.5
Tampa,"Castellano & Pizzo Italian Gourmet Foods",3.5,28,3.5
Tampa,"Zagora Cafe",2.5,28,2.5
Tampa,"Ghost Party Haunted Tours",3,28,3
Tampa,"Cielito Lindo",4.5,28,4.5
Tampa,"Sabroso Cuban Restaurant",3.5,28,3.5
Tampa,"Green Room",3.5,28,3.5
Tampa,"Tarek's Cafe",4.5,28,4.5
Tampa,"Guanabo Coffee Shop",4,28,4
Tampa,"Burger King",1,28,1
Tampa,"Le Boudoir",4.5,28,4.5
Tampa,"The Wine Bar Cafe",5,28,5
Tampa,"Boss Bitch Pizza",3.5,28,3.5
Tampa,"Ole Style Deli",3.5,28,3.5
Tampa,"Bayou Bodega",4.5,28,4.5
Tampa,27Mart,4,28,4
Tampa,"Constant Grind - Seminole Hard Rock Tampa",4.5,28,4.5
Tampa,"Suncoast Credit Union",3.5,26,3.5
Tampa,"Dash of Salt 'N Pepper",4.5,26,4.5
Tampa,"Southern Spices",3.5,26,3.5
Tampa,"Tacos El Flako",4,26,4
Tampa,"Long John Silver's",3,26,3
Tampa,"Gallery Chophouse",4,26,4
Tampa,Italiasia,2.5,26,2.5
Tampa,"The Koshery Restaurant",4.5,26,4.5
Tampa,"New York Chinese Buffet",1,26,1
Tampa,"Dairy Queen ltd Brazier",2.5,26,2.5
Tampa,"Pho Truck - Tampa Bay",4.5,26,4.5
Tampa,"Mr Special",4.5,26,4.5
Tampa,"JJ Smoothy",3.5,26,3.5
Tampa,"Gladstone's Grilled Chicken",3.5,26,3.5
Tampa,"WeVegan Cafe",4.5,26,4.5
Tampa,"Dewey's Liquor",4.5,26,4.5
Tampa,"St James",2.5,26,2.5
Tampa,"The Bamboo Club",3,26,3
Tampa,KFC,2.5,26,2.5
Tampa,"Boston Grill",4,26,4
Tampa,"Oopsy Daisy Sweets",4.5,26,4.5
Tampa,"Taqueria Gonzalez",5,26,5
Tampa,"Sunny Pizza",4,26,4
Tampa,"Seascapes Beach Club",3.5,26,3.5
Tampa,"Auntie's Soul Food & More",3.5,26,3.5
Tampa,"Romanos Pizza Express",3,26,3
Tampa,Wawa,2,26,2
Tampa,"Urban Swirl",4,26,4
Tampa,"Snooties BBQ",4.5,26,4.5
Tampa,"Long John Silver's",2.5,26,2.5
Tampa,"40th Street Restaurant",4,26,4
Tampa,"Burnin Barber-Que And More",4,26,4
Tampa,"Wasabi Japanese Steakhouse and Sushi",2.5,26,2.5
Tampa,"Tu Sabor Cuban Restaurant",2.5,26,2.5
Tampa,"Landers Steakhouse",3,26,3
Tampa,"Cesare's of New York Pizzeria",3.5,26,3.5
Tampa,"J.baja's Mexican Grill",4,26,4
Tampa,"Shah’s Halal",3,26,3
Tampa,Arby's,2.5,26,2.5
Tampa,"Palaus Restaurant",4.5,26,4.5
Tampa,"Joffrey's Coffee & Tea",4.5,26,4.5
Tampa,"Bistro Bleu",3.5,26,3.5
Tampa,"Montados by Mise En Place @ Sparkman Wharf",3,26,3
Tampa,"Greenland Restaurant",4,24,4
Tampa,"Networking Leads Coffee House",5,24,5
Tampa,"Crave Restaurant & Bar",4,24,4
Tampa,"El Caribeno Restaurant",2,24,2
Tampa,"Trini Spice Cuisine & Events",4,24,4
Tampa,"The View at CK's",2.5,24,2.5
Tampa,"Noble Market",3.5,24,3.5
Tampa,"Tasty Roots",4,24,4
Tampa,"Pita Express",2.5,24,2.5
Tampa,"Green Room",3,24,3
Tampa,Chick-fil-A,4,24,4
Tampa,"Surf and Turf",4,24,4
Tampa,"Deano's Pizza and Pasta",2.5,24,2.5
Tampa,"Caribbean Connections",4,24,4
Tampa,"Vegg'd Out Vegan Kitchen",5,24,5
Tampa,"Dine Or Dash",2.5,24,2.5
Tampa,"Super Asian Buffet",3,24,3
Tampa,"Toscanini's Restaurant",3.5,24,3.5
Tampa,"Jamaican & American Cafe",4.5,24,4.5
Tampa,"Murph's Barbeque",3.5,24,3.5
Tampa,"SteamHeat Cafe At the Straz",3.5,24,3.5
Tampa,"F2R Fitness Bar at Fit2Run",2.5,24,2.5
Tampa,"Nathan's Famous Hot Dogs",2,24,2
Tampa,"The Dinner Detective",4,24,4
Tampa,"Hungry Howie's Pizza & Subs",3.5,24,3.5
Tampa,"International Fresh Kitchen",4.5,24,4.5
Tampa,"Planet Grilled Cheese - Citrus Park Mall -",3.5,24,3.5
Tampa,"Cooks Downtown",4.5,24,4.5
Tampa,"Suki Hana",2,24,2
Tampa,"The Fox Jazz Club",2.5,24,2.5
Tampa,"Beaune's Wine Bar",4,24,4
Tampa,"Sabine's Gout Creole",4.5,24,4.5
Tampa,"Courtside Grille",2.5,24,2.5
Tampa,"Xilo Mexican",4,24,4
Tampa,"Cancún Grille",3.5,24,3.5
Tampa,"Coco's Sandwich Shop",4.5,24,4.5
Tampa,"Taco King",4.5,24,4.5
Tampa,"Los Jarrones",3.5,24,3.5
Tampa,"Sansei Japan",2.5,24,2.5
Tampa,"China One",2,24,2
Tampa,"Ice Cream's Delicious Turkey Legs & BBQ",4.5,24,4.5
Tampa,Tunduree,3.5,24,3.5
Tampa,"Uncle Mikes Smokehouse Grill",3,24,3
Tampa,"Red Square Deli",5,24,5
Tampa,"Submarine Gyro Town",3.5,24,3.5
Tampa,Krystal,2.5,24,2.5
Tampa,"Island Deli",4,24,4
Tampa,"Bourbon St. Grill",4,24,4
Tampa,"Vamos Gourmet Food Truck",4,24,4
Tampa,"Beef 'O' Brady's",2,24,2
Tampa,"Stinky Bunz",4.5,24,4.5
Tampa,"Sunny Side Up",4,22,4
Tampa,Peking,4,22,4
Tampa,"Schnitzelhaus Restaurant",3,22,3
Tampa,"Tilted Kilt Pub and Eatery",2.5,22,2.5
Tampa,"Mel's House  Of Smoke BBQ & Catering",5,22,5
Tampa,"Brazil Foodmart",2.5,22,2.5
Tampa,"Avila's Tipico Honduras Restaurante",3.5,22,3.5
Tampa,"The Grape",3.5,22,3.5
Tampa,"Charley's Grilled Subs",2.5,22,2.5
Tampa,"Café Jems",4,22,4
Tampa,"2 Alexs Spanish Cuisine",3.5,22,3.5
Tampa,"Bucket's Grill",3.5,22,3.5
Tampa,"Tank's Tap Room",2.5,22,2.5
Tampa,"Chase Club",4.5,22,4.5
Tampa,"Domino's Pizza",4.5,22,4.5
Tampa,"Caracolillo Coffee Mills",4,22,4
Tampa,"Lincoln Spanish Restaurant",3.5,22,3.5
Tampa,"Habana Supermarket",4.5,22,4.5
Tampa,"Papa John's Pizza",2,22,2
Tampa,"Pool Bar & Grill - Seminole Hard Rock Tampa",4.5,22,4.5
